timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1520025170.587677,0.022345,0.152542,2.076326,0.076858,0.045255,0.034707,0.022084,-0.151952,-0.988141,0.070217,-0.098430,0.272046,-13.096003,3.827638,-25.191242,,,,,,,
1520025170.597661,0.022752,0.153557,2.076852,0.107243,0.052005,0.058722,0.022482,-0.152954,-0.987978,0.069818,-0.097427,0.271883,-13.096003,3.827638,-25.191242,,,,,,,
1520025170.607625,0.023387,0.154827,2.077485,0.131546,0.081885,0.067745,0.023105,-0.154209,-0.987768,0.069943,-0.091061,0.252951,-13.069489,3.796483,-25.209719,,,,,,,
1520025170.617629,0.024111,0.156136,2.078305,0.122596,0.084261,0.089985,0.023816,-0.155502,-0.987548,0.070209,-0.108582,0.206756,-13.048545,3.773367,-25.224035,,,,,,,
1520025170.627613,0.024535,0.156824,2.079429,0.043286,0.049393,0.118366,0.024231,-0.156182,-0.987431,0.069793,-0.107901,0.206639,-13.023902,3.751811,-25.239983,,,,,,,
1520025170.637584,0.024422,0.156564,2.080764,-0.051730,-0.003715,0.133633,0.024121,-0.155925,-0.987474,0.053333,-0.119160,0.113390,-13.004553,3.749779,-25.250257,,,,,,,
1520025170.647583,0.023820,0.155650,2.082145,-0.104925,-0.049486,0.132596,0.023529,-0.155022,-0.987631,0.029358,-0.115944,0.057638,-12.997205,3.774229,-25.250399,,,,,,,
1520025170.657567,0.023149,0.154590,2.083381,-0.104544,-0.042301,0.113422,0.022871,-0.153975,-0.987810,0.007555,-0.104081,0.014421,-13.001901,3.815577,-25.241764,,,,,,,
1520025170.667554,0.022938,0.167172,2.084380,-0.032816,-0.003104,0.093446,0.022616,-0.166395,-0.985800,0.001600,-0.077578,-0.042459,-13.009425,3.858570,-25.231350,,,,,,,
1520025170.677534,0.022888,0.167651,2.085163,0.072911,0.009675,0.074022,0.022565,-0.166867,-0.985721,0.000567,-0.068179,-0.097805,-13.005974,3.558082,-25.277250,,,,,,,
1520025170.687518,0.022815,0.169075,2.085767,0.161529,-0.000880,0.058513,0.022488,-0.168271,-0.985484,-0.008068,-0.069675,-0.143620,-13.001154,3.556588,-25.279940,,,,,,,
1520025170.697500,0.022558,0.171131,2.086169,0.217213,-0.025351,0.040259,0.022226,-0.170297,-0.985142,-0.023066,-0.076011,-0.178585,-12.998212,3.529112,-25.285303,,,,,,,
1520025170.707487,0.022137,0.173546,2.086267,0.248770,-0.042682,0.004527,0.021803,-0.172676,-0.984737,-0.043806,-0.077919,-0.197773,-13.001451,3.483132,-25.290014,,,,,,,
1520025170.717471,0.021752,0.176135,2.085852,0.261521,-0.047556,-0.048577,0.021414,-0.175226,-0.984295,-0.054297,-0.069235,-0.206974,-13.011141,3.424068,-25.293095,,,,,,,
1520025170.727450,0.021408,0.178639,2.084870,0.245616,-0.053616,-0.105392,0.021066,-0.177690,-0.983861,-0.025644,-0.050017,-0.248973,-13.023900,3.353776,-25.295948,,,,,,,
1520025170.737438,0.021059,0.180903,2.083418,0.227288,-0.064800,-0.147330,0.020714,-0.179918,-0.983463,-0.025292,-0.047789,-0.249370,-13.023900,3.353776,-25.295948,,,,,,,
1520025170.747422,0.020602,0.183077,2.081652,0.219321,-0.082144,-0.175233,0.020256,-0.182056,-0.983079,0.001885,-0.035778,-0.268416,-13.059880,3.201996,-25.297064,,,,,,,
1520025170.757406,0.019925,0.185157,2.079736,0.209972,-0.112020,-0.187189,0.019583,-0.184100,-0.982712,0.029535,-0.020947,-0.285049,-13.084880,3.124001,-25.293898,,,,,,,
1520025170.767390,0.018794,0.187333,2.077711,0.229315,-0.165132,-0.197616,0.018464,-0.186239,-0.982331,0.056014,-0.007563,-0.304138,-13.116561,3.046329,-25.286963,,,,,,,
1520025170.777375,0.017069,0.189911,2.075486,0.275499,-0.233175,-0.220393,0.016761,-0.188771,-0.981878,0.051171,-0.008174,-0.301325,-13.116561,3.046329,-25.286963,,,,,,,
1520025170.787342,0.015109,0.193210,2.073082,0.354441,-0.235206,-0.230725,0.014827,-0.192010,-0.981281,-0.027843,-0.108267,-0.204495,-13.220838,2.870443,-25.253212,,,,,,,
1520025170.797343,0.013772,0.197018,2.070798,0.386056,-0.152173,-0.214000,0.013505,-0.195746,-0.980562,-0.026521,-0.104532,-0.205214,-13.220838,2.870443,-25.253212,,,,,,,
1520025170.807327,0.013663,0.200242,2.068668,0.293319,-0.018651,-0.203650,0.013389,-0.198907,-0.979927,-0.064705,-0.123542,-0.139748,-13.339128,2.629695,-25.217197,,,,,,,
1520025170.817292,0.014761,0.201427,2.066557,0.054000,0.090960,-0.206617,0.014462,-0.200067,-0.979675,0.006701,-0.059027,-0.196365,-13.357744,2.520383,-25.218506,,,,,,,
1520025170.827296,0.016256,0.199798,2.064521,-0.227055,0.108308,-0.198780,0.015932,-0.198472,-0.979977,0.005232,-0.060622,-0.196064,-13.357744,2.520383,-25.218506,,,,,,,
1520025170.837280,0.017263,0.196260,2.062909,-0.376993,0.053342,-0.150367,0.016931,-0.195002,-0.980657,0.084738,0.000194,-0.313258,-13.357744,2.520383,-25.218506,,,,,,,
1520025170.847265,0.017677,0.192581,2.061825,-0.351337,0.012639,-0.103070,0.017349,-0.191393,-0.981360,0.148789,0.149584,-0.420495,-13.162392,8.258604,-27.042238,,,,,,,
1520025170.857233,0.017679,0.189931,2.061089,-0.225382,-0.032206,-0.069996,0.017360,-0.188791,-0.981864,0.148778,0.146982,-0.419992,-13.162392,8.258604,-27.042238,,,,,,,
1520025170.867217,0.016073,0.189756,2.060437,0.064973,-0.219097,-0.066277,0.015783,-0.188619,-0.981923,0.150354,0.146810,-0.419932,-13.162392,8.258604,-27.042238,,,,,,,
1520025170.877216,0.013436,0.192886,2.059565,0.392047,-0.288471,-0.088331,0.013187,-0.191693,-0.981366,0.017865,0.151150,-0.209292,-13.228453,8.399691,-26.966440,,,,,,,
1520025170.897166,0.009689,0.204785,2.056382,0.638658,-0.160611,-0.181802,0.009487,-0.203357,-0.979059,-0.008129,0.127932,-0.057913,-13.310764,8.304216,-26.955505,,,,,,,
1520025170.907146,0.009200,0.210374,2.054433,0.525934,-0.063362,-0.183610,0.008997,-0.208826,-0.977911,-0.024530,0.106562,0.058936,-13.453032,7.942385,-26.993893,,,,,,,
1520025170.887182,0.011145,0.198418,2.058226,0.596314,-0.239759,-0.140056,0.010926,-0.197118,-0.980319,-0.009568,0.121694,-0.056653,-13.310764,8.304216,-26.955505,,,,,,,
1520025170.917148,0.010006,0.214092,2.052725,0.317925,0.084917,-0.155017,0.009777,-0.212460,-0.977121,-0.072521,0.052243,0.181009,-13.491661,7.765960,-27.025925,,,,,,,
1520025170.927132,0.012292,0.215420,2.051461,0.071311,0.240707,-0.111099,0.012008,-0.213757,-0.976813,-0.074752,0.053540,0.180701,-13.492188,7.642945,-27.060709,,,,,,,
1520025170.937121,0.015792,0.214367,2.050714,-0.158337,0.359448,-0.064821,0.015430,-0.212729,-0.976989,-0.101611,0.062399,0.167816,-13.446863,7.590186,-27.098093,,,,,,,
1520025170.947086,0.019878,0.211553,2.050256,-0.315083,0.408025,-0.047247,0.019434,-0.209979,-0.977513,-0.081049,0.152743,0.057225,-13.361943,7.608479,-27.134945,,,,,,,
1520025170.957070,0.024115,0.207723,2.049870,-0.401280,0.417340,-0.046627,0.023595,-0.206233,-0.978218,-0.085210,0.148997,0.057930,-13.257423,7.678023,-27.166605,,,,,,,
1520025170.967072,0.028365,0.203207,2.049479,-0.468207,0.417085,-0.052083,0.027778,-0.201811,-0.979030,-0.087821,0.179884,0.020183,-13.148017,7.775764,-27.191965,,,,,,,
1520025170.977055,0.032496,0.198045,2.048997,-0.529590,0.394425,-0.069215,0.031855,-0.196753,-0.979936,-0.076594,0.232382,-0.036437,-13.038503,7.891748,-27.211273,,,,,,,
1520025170.987039,0.036162,0.192407,2.048130,-0.569077,0.334303,-0.118026,0.035487,-0.191222,-0.980905,-0.080226,0.226852,-0.035468,-12.933709,8.023611,-27.222721,,,,,,,
1520025170.997025,0.038606,0.184542,2.046758,-0.551818,0.269866,-0.185032,0.037941,-0.183496,-0.982288,-0.064384,0.268152,-0.053936,-12.846920,8.162741,-27.222454,,,,,,,
1520025171.006992,0.041138,0.179692,2.044654,-0.444375,0.198424,-0.238719,0.040464,-0.178727,-0.983066,-0.037321,0.284379,-0.052502,-12.800982,8.354161,-27.186001,,,,,,,
1520025171.016976,0.043276,0.176558,2.042064,-0.248893,0.160290,-0.277978,0.042590,-0.175643,-0.983532,-0.039446,0.281294,-0.052036,-12.761527,8.454726,-27.173456,,,,,,,
1520025171.026978,0.045096,0.175704,2.039031,-0.013118,0.117054,-0.310133,0.044387,-0.174801,-0.983603,-0.020217,0.253674,0.033804,-12.738615,8.502726,-27.169230,,,,,,,
1520025171.046926,0.047651,0.180082,2.031285,0.352886,0.030802,-0.417907,0.046863,-0.179110,-0.982712,-0.017551,0.250888,0.115342,-12.729243,8.483871,-27.179514,,,,,,,
1520025171.036942,0.046510,0.177067,2.035496,0.203720,0.067262,-0.353301,0.045766,-0.176143,-0.983300,-0.016454,0.247921,0.115929,-12.729243,8.483871,-27.179514,,,,,,,
1520025171.056930,0.048589,0.183883,2.026281,0.413935,-0.008151,-0.492616,0.047751,-0.182848,-0.981981,-0.007941,0.243639,0.211153,-12.759088,8.260803,-27.234180,,,,,,,
1520025171.066898,0.049157,0.187709,2.020612,0.404463,-0.061965,-0.552611,0.048274,-0.186609,-0.981248,0.031102,0.207742,0.345811,-12.796916,8.090405,-27.267563,,,,,,,
1520025171.076882,0.049303,0.191100,2.014473,0.356363,-0.112499,-0.596223,0.048385,-0.189939,-0.980603,0.030991,0.211072,0.345166,-12.853004,7.909755,-27.294170,,,,,,,
1520025171.086882,0.049216,0.193987,2.008010,0.309060,-0.137399,-0.625907,0.048274,-0.192773,-0.980055,0.055730,0.185510,0.390761,-12.926376,7.733727,-27.309959,,,,,,,
1520025171.096866,0.049139,0.196464,2.001470,0.269770,-0.130132,-0.629790,0.048174,-0.195202,-0.979579,0.081358,0.109112,0.463863,-13.009892,7.566110,-27.317257,,,,,,,
,,,,,,,,,,,,,,,,44.564500,-123.273978,71.597662,1.360000,88.593750,1520025170.989272,
1520025171.106850,0.049358,0.198609,1.995058,0.238596,-0.093947,-0.613209,0.048368,-0.197306,-0.979148,0.081164,0.111216,0.463431,-13.093743,7.407869,-27.320562,,,,,,,
1520025171.116833,0.049994,0.200463,1.988919,0.206109,-0.042755,-0.583824,0.048972,-0.199123,-0.978750,0.084527,0.071056,0.484808,-13.167409,7.259790,-27.324907,,,,,,,
1520025171.126804,0.051296,0.201906,1.983280,0.159319,0.039464,-0.530104,0.050232,-0.200537,-0.978397,0.076034,-0.011087,0.497044,-13.225852,7.122934,-27.332697,,,,,,,
1520025171.136788,0.053319,0.202705,1.978363,0.085580,0.123951,-0.458729,0.052202,-0.201320,-0.978134,0.077909,-0.052251,0.473571,-13.259515,7.003766,-27.347181,,,,,,,
1520025171.146785,0.055533,0.202495,1.974384,-0.034336,0.135375,-0.366993,0.054370,-0.201114,-0.978058,0.078702,-0.091718,0.425522,-13.264387,6.911810,-27.368204,,,,,,,
1520025171.166723,0.058653,0.196705,1.969578,-0.414479,0.105760,-0.191451,0.057489,-0.195439,-0.979029,0.072943,-0.106441,0.382258,-13.252562,6.860016,-27.386957,,,,,,,
1520025171.156739,0.057225,0.200546,1.971492,-0.230951,0.105267,-0.271371,0.056048,-0.199204,-0.978354,0.074384,-0.102676,0.381583,-13.252562,6.860016,-27.386957,,,,,,,
1520025171.176739,0.059895,0.191711,1.968414,-0.512558,0.098856,-0.128157,0.058762,-0.190539,-0.979919,0.066695,-0.110914,0.307205,-13.227970,6.944272,-27.377609,,,,,,,
1520025171.186711,0.060972,0.186221,1.967903,-0.553113,0.099497,-0.068091,0.059881,-0.185146,-0.980885,0.058832,-0.099934,0.118443,-13.210173,7.059880,-27.356628,,,,,,,
1520025171.196695,0.061836,0.180643,1.968008,-0.557466,0.081127,-0.009553,0.060791,-0.179662,-0.981848,0.046219,-0.102381,0.027838,-13.189280,7.197917,-27.330729,,,,,,,
1520025171.206691,0.062272,0.175201,1.968684,-0.542613,0.048984,0.046100,0.061279,-0.174306,-0.982783,0.045731,-0.107738,0.028773,-13.189280,7.197917,-27.330729,,,,,,,
1520025171.216645,0.062549,0.170270,1.969765,-0.478446,0.046450,0.083493,0.061604,-0.169448,-0.983612,0.027950,-0.058274,-0.230255,-13.149310,7.500643,-27.268511,,,,,,,
1520025171.226629,0.062727,0.166789,1.971061,-0.305598,0.034575,0.113201,0.061816,-0.166016,-0.984184,0.027738,-0.061706,-0.229684,-13.149310,7.500643,-27.268511,,,,,,,
1520025171.236644,0.062680,0.165819,1.972426,-0.032515,0.011172,0.131871,0.061779,-0.165061,-0.984347,0.028095,-0.043970,-0.283323,-13.112065,7.757139,-27.214632,,,,,,,
1520025171.246618,0.062575,0.167810,1.973640,0.264353,0.011998,0.131816,0.061656,-0.167023,-0.984023,0.012578,-0.052108,-0.248658,-13.097239,7.802564,-27.208786,,,,,,,
1520025171.256602,0.062840,0.172318,1.974691,0.495264,0.057189,0.131744,0.061868,-0.171467,-0.983245,0.012366,-0.047665,-0.249436,-13.097239,7.802564,-27.208786,,,,,,,
1520025171.266596,0.063518,0.178139,1.975703,0.590898,0.092547,0.138846,0.062470,-0.177198,-0.982191,0.010207,-0.057009,-0.208651,-13.062114,7.664196,-27.264940,,,,,,,
1520025171.276554,0.064048,0.183934,1.976865,0.556516,0.062958,0.155239,0.062925,-0.182899,-0.981116,0.046954,-0.057763,-0.207406,-13.028448,7.525146,-27.319725,,,,,,,
1520025171.286538,0.063856,0.188794,1.978260,0.448688,-0.013498,0.172365,0.062679,-0.187675,-0.980229,0.047200,-0.052987,-0.208293,-13.028448,7.525146,-27.319725,,,,,,,
1520025171.296548,0.062823,0.192414,1.979894,0.319628,-0.091106,0.186978,0.061623,-0.191229,-0.979609,0.071434,-0.034785,-0.228048,-12.982831,7.279984,-27.407730,,,,,,,
1520025171.306522,0.061110,0.195079,1.981781,0.240461,-0.145160,0.207858,0.059914,-0.193844,-0.979201,0.092842,-0.023197,-0.266221,-12.989424,7.207499,-27.423759,,,,,,,
1520025171.316506,0.059151,0.197673,1.984118,0.254362,-0.149793,0.258217,0.057966,-0.196388,-0.978811,0.094790,-0.020653,-0.266611,-12.989424,7.207499,-27.423759,,,,,,,
1520025171.326499,0.057296,0.200968,1.986959,0.335283,-0.120281,0.309835,0.056112,-0.199617,-0.978266,0.098048,0.001757,-0.270849,-13.035702,7.128461,-27.422459,,,,,,,
1520025171.336476,0.055785,0.205147,1.990008,0.423348,-0.080656,0.323201,0.054587,-0.203711,-0.977508,0.052163,-0.011911,-0.243699,-13.050047,7.081479,-27.427811,,,,,,,
1520025171.346460,0.054703,0.210123,1.992867,0.499342,-0.038293,0.301176,0.053473,-0.208580,-0.976542,0.000513,-0.078316,-0.216252,-13.050047,7.081479,-27.427811,,,,,,,
1520025171.356447,0.054123,0.215464,1.995606,0.519648,0.012630,0.297373,0.052846,-0.213801,-0.975447,-0.014577,-0.117940,-0.197161,-13.044106,6.921465,-27.471445,,,,,,,
1520025171.376392,0.053230,0.223500,2.001945,0.237367,0.011658,0.367003,0.051881,-0.221644,-0.973747,0.011107,-0.103628,-0.198662,-13.023777,6.817472,-27.507072,,,,,,,
1520025171.366408,0.053791,0.220343,1.998509,0.446924,0.031759,0.316381,0.052465,-0.218564,-0.974411,0.010523,-0.106707,-0.197998,-13.023777,6.817472,-27.507072,,,,,,,
1520025171.386405,0.051866,0.223787,2.006305,-0.078137,-0.060336,0.447632,0.050550,-0.221924,-0.973753,0.088214,0.028824,-0.259218,-13.100463,6.441586,-30.131155,,,,,,,
1520025171.396388,0.049202,0.220698,2.011769,-0.418348,-0.179991,0.539456,0.047989,-0.218911,-0.974564,0.101730,0.127145,-0.345336,-13.084864,6.495458,-30.126366,,,,,,,
1520025171.406372,0.044838,0.214958,2.018117,-0.650656,-0.339937,0.608589,0.043791,-0.213306,-0.976003,0.105928,0.121540,-0.343897,-13.084864,6.495458,-30.126366,,,,,,,
1520025171.416357,0.039219,0.208543,2.024886,-0.655586,-0.432881,0.641374,0.038360,-0.207035,-0.977581,0.068284,0.202274,-0.385273,-13.144499,6.922771,-30.004999,,,,,,,
1520025171.426341,0.034247,0.203853,2.031411,-0.421860,-0.327648,0.607348,0.033532,-0.202444,-0.978720,-0.093743,0.297872,-0.335291,-13.225364,7.206719,-29.902433,,,,,,,
1520025171.436325,0.031147,0.202480,2.036800,-0.061964,-0.158414,0.489312,0.030506,-0.201099,-0.979096,-0.090717,0.296527,-0.334915,-13.288459,7.436013,-29.818201,,,,,,,
1520025171.446309,0.030194,0.204699,2.040327,0.299323,0.016306,0.300930,0.029559,-0.203272,-0.978676,-0.129764,0.343836,-0.298698,-13.309251,7.551605,-29.779854,,,,,,,
1520025171.456289,0.030762,0.209940,2.041399,0.586094,0.089376,0.058765,0.030081,-0.208401,-0.977581,-0.119284,0.316983,-0.193684,-13.289837,7.535522,-29.792595,,,,,,,
1520025171.466273,0.031928,0.216960,2.039971,0.735360,0.084773,-0.172136,0.031174,-0.215262,-0.976059,-0.120377,0.323843,-0.195206,-13.257313,7.396303,-29.841934,,,,,,,
1520025171.476263,0.033369,0.224490,2.036608,0.765312,0.061508,-0.342276,0.032525,-0.222609,-0.974365,-0.102578,0.258238,-0.102997,-13.240066,7.169823,-29.904799,,,,,,,
1520025171.486244,0.034564,0.231680,2.032025,0.718346,-0.001414,-0.443479,0.033634,-0.229613,-0.972701,0.000485,0.148955,0.069884,-13.240329,6.901140,-29.967825,,,,,,,
1520025171.496228,0.035238,0.237643,2.026967,0.568921,-0.064807,-0.475054,0.034241,-0.235412,-0.971292,-0.000122,0.154754,0.068475,-13.264080,6.625167,-30.019558,,,,,,,
1520025171.506216,0.035533,0.241164,2.022136,0.293837,-0.088555,-0.446932,0.034497,-0.238833,-0.970448,0.057391,0.123781,0.142567,-13.309764,6.378464,-30.052752,,,,,,,
1520025171.516196,0.035708,0.241351,2.018196,-0.056977,-0.070346,-0.355020,0.034666,-0.239015,-0.970397,0.126223,0.089860,0.211013,-13.364072,6.206811,-30.064592,,,,,,,
1520025171.526181,0.035876,0.238081,2.015693,-0.400139,-0.032472,-0.219209,0.034857,-0.235839,-0.971167,0.126032,0.086684,0.211783,-13.410667,6.145995,-30.056335,,,,,,,
1520025171.536144,0.036027,0.232117,2.014761,-0.647636,0.000427,-0.078510,0.035053,-0.230038,-0.972550,0.155560,0.121289,0.135468,-13.439207,6.207352,-30.030970,,,,,,,
1520025171.546149,0.036018,0.224760,2.015114,-0.756252,0.005775,0.033677,0.035105,-0.222872,-0.974215,0.155508,0.114123,0.137134,-13.439207,6.207352,-30.030970,,,,,,,
1520025171.556134,0.035578,0.217337,2.016360,-0.735438,-0.023960,0.110768,0.034734,-0.215630,-0.975857,0.134242,0.126534,0.086071,-13.445608,6.591982,-29.946018,,,,,,,
1520025171.566092,0.035007,0.210789,2.017917,-0.630471,-0.021309,0.129702,0.034225,-0.209232,-0.977267,0.086716,0.161639,0.100573,-13.444235,6.828003,-29.893703,,,,,,,
1520025171.576101,0.034459,0.205495,2.019153,-0.501993,-0.034187,0.089303,0.033727,-0.204051,-0.978379,0.052500,0.148662,0.128999,-13.442459,7.042395,-29.844723,,,,,,,
