sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5216;1.8401;9.9565;-0.2352;1.652;9.6636;-0.3608;0.083;0.2748;0.0209;-0.0301;0.0093;469.0;133.09;9.85;-58.9;278.72;-9.55;1.37;8.0;1003.06;62.416;44.567577;-123.2747;50.8;NaN;;40.43;6.068;182.4;12 / 21;381520;2018-03-07 17:37:37:977
0.2177;1.5601;9.1573;-0.158;1.7141;9.6544;-0.0149;-0.0076;0.7037;0.0152;-0.0148;0.0021;420.0;132.55;9.72;-58.48;278.77;-10.07;0.94;8.0;1003.05;62.416;44.567577;-123.2747;50.26;NaN;;39.6;6.068;181.1;12 / 21;382020;2018-03-07 17:37:38:477
-0.5623;2.2421;10.8227;-0.1411;1.6783;9.6609;-0.3207;-0.1198;0.4781;-0.0396;0.0198;0.0017;286.0;132.69;10.23;-58.95;278.81;-10.11;0.74;8.0;1003.06;62.416;44.567577;-123.2747;50.26;NaN;;39.6;6.068;181.1;12 / 21;382520;2018-03-07 17:37:38:977
0.213;1.9813;9.0664;-0.1056;1.7575;9.6473;0.1612;0.2544;-0.6352;0.0032;-0.002;-1.0E-4;106.0;132.76;10.82;-58.68;279.29;-10.32;0.63;8.0;1003.07;62.416;44.567577;-123.2747;50.18;NaN;;41.51;6.068;181.7;12 / 21;383020;2018-03-07 17:37:39:477
0.0479;1.7444;9.7316;-0.0429;1.6811;9.6614;-7.0E-4;0.0029;0.1075;0.0064;-0.0173;-0.0054;87.0;131.67;10.32;-58.33;278.63;-9.88;0.41;8.0;1003.06;62.416;44.567577;-123.2747;50.18;NaN;;41.51;6.068;181.7;12 / 21;383520;2018-03-07 17:37:39:977
-0.2632;1.7946;10.0403;-0.0423;1.6392;9.6686;-0.2913;-0.2491;0.5127;-0.0386;-0.035;-0.0074;187.0;132.41;9.61;-58.58;278.55;-9.62;0.25;8.0;1003.08;62.416;44.567577;-123.2747;50.06;NaN;;41.62;6.068;182.2;12 / 21;384020;2018-03-07 17:37:40:477
0.0718;1.4883;9.9541;-0.048;1.7001;9.658;0.0271;-0.0716;-0.1487;-0.0449;0.0175;-0.0032;398.0;132.25;9.63;-58.38;278.71;-10.14;0.3;8.0;1003.09;62.416;44.567577;-123.2747;50.06;NaN;;41.62;6.068;182.2;12 / 21;384520;2018-03-07 17:37:40:977
-0.4235;1.6463;10.2389;-0.1295;1.6485;9.6662;-0.2243;-0.075;-0.0209;-9.0E-4;0.0016;0.0117;447.0;133.51;8.31;-53.88;277.4;-9.72;0.77;8.0;1003.1;62.416;44.567577;-123.2747;48.73;NaN;;42.01;6.068;183.0;12 / 21;385020;2018-03-07 17:37:41:477
-0.5097;1.6176;9.6287;-0.1424;1.5971;9.6747;-0.5361;-0.2972;0.7242;0.0133;-0.0271;0.0127;463.0;134.86;9.89;-56.07;278.22;-9.46;0.81;8.0;1003.09;62.416;44.567577;-123.2747;48.73;NaN;;42.01;6.068;183.0;12 / 21;385520;2018-03-07 17:37:41:977
-0.2369;1.2467;9.6263;-0.1397;1.5297;9.6856;-0.1374;-0.2148;-0.0384;-0.0046;0.0116;0.008;463.0;132.99;10.74;-58.77;278.76;-8.97;0.83;8.0;1003.1;62.416;44.567577;-123.2747;48.21;NaN;;42.73;6.068;182.8;12 / 21;386020;2018-03-07 17:37:42:477
-0.4714;1.1222;12.4187;-0.0755;1.49;9.6925;0.4148;-0.1869;-1.972;-0.0142;-0.0378;0.0046;389.0;133.32;10.68;-59.56;278.37;-8.86;0.89;8.0;1003.13;62.416;44.567577;-123.2747;48.21;NaN;;42.73;6.068;182.8;12 / 21;386520;2018-03-07 17:37:42:977
-0.3733;1.4788;10.0522;-0.2055;1.5312;9.6842;-0.2409;0.066;0.1875;-0.027;4.0E-4;-0.0025;453.0;132.64;10.34;-58.93;278.43;-8.98;1.22;8.0;1003.16;62.416;44.567577;-123.2747;47.86;NaN;;42.48;6.068;182.9;12 / 21;387023;2018-03-07 17:37:43:480
-0.0335;1.4955;9.9972;-0.1252;1.5121;9.6886;-0.1535;0.1369;0.0084;-9.0E-4;-0.026;3.0E-4;467.0;133.51;10.57;-58.64;278.68;-8.86;0.96;8.0;1003.14;62.416;44.567577;-123.2747;47.86;NaN;;42.48;6.068;182.9;12 / 21;387520;2018-03-07 17:37:43:977
-0.323;1.6008;9.3535;-0.1091;1.5471;9.6832;-0.2149;0.1391;0.6154;0.0182;-0.0106;-0.0066;465.0;132.52;10.14;-58.99;278.22;-8.88;0.46;8.0;1003.14;62.416;44.567577;-123.2747;47.94;NaN;;41.4;6.068;182.6;12 / 21;388020;2018-03-07 17:37:44:477
-0.134;2.0722;9.5067;-0.0663;1.606;9.674;-0.2787;0.3039;-0.2271;-0.0093;-0.0053;0.0146;465.0;132.36;10.26;-59.06;278.52;-9.42;0.46;8.0;1003.11;62.416;44.567577;-123.2747;47.94;NaN;;41.4;6.068;182.6;12 / 21;388520;2018-03-07 17:37:44:977
-0.0694;1.7252;9.4828;-0.0645;1.5973;9.6755;-0.0081;0.1623;-0.0325;-0.0095;-0.0169;0.0121;468.0;131.85;9.66;-58.6;278.48;-9.37;0.38;8.0;1003.14;62.416;44.567577;-123.2747;48.24;NaN;;41.76;6.068;182.8;12 / 21;389019;2018-03-07 17:37:45:476
0.1842;1.943;9.6191;-0.0387;1.6454;9.6676;0.2745;0.1559;-0.232;-0.0042;0.0236;-0.0048;467.0;131.58;9.96;-57.83;278.46;-9.63;0.13;8.0;1003.16;62.416;44.567577;-123.2747;48.24;NaN;;41.76;6.068;182.8;12 / 21;389519;2018-03-07 17:37:45:976
0.0263;1.8209;9.6431;-0.0623;1.6636;9.6643;0.0782;0.098;-0.1538;-0.0056;0.0153;-0.0034;458.0;131.9;9.68;-59.08;278.64;-9.77;0.37;8.0;1003.16;62.416;44.567577;-123.2747;48.3;NaN;;42.52;6.068;182.4;12 / 21;390019;2018-03-07 17:37:46:476
0.3063;1.6415;10.5595;-0.1087;1.6984;9.6579;0.043;0.1408;-0.0242;-0.0229;0.0092;-0.0025;463.0;131.63;10.16;-57.44;278.63;-10.0;0.54;8.0;1003.13;62.416;44.567577;-123.2747;48.3;NaN;;42.52;6.068;182.4;12 / 21;390520;2018-03-07 17:37:46:977
0.0909;1.8018;9.9111;-0.2515;1.7247;9.6505;-0.1796;0.0485;0.1984;-0.0027;0.0263;-0.0064;463.0;132.69;10.41;-58.46;278.92;-10.17;1.37;8.0;1003.15;62.416;44.567577;-123.2747;48.0;NaN;;42.91;6.068;182.6;12 / 21;391020;2018-03-07 17:37:47:477
-0.1077;1.6989;8.6501;-0.2449;1.8175;9.6336;-0.2778;-0.0323;0.0847;-0.0091;-0.0065;0.0129;459.0;133.41;9.85;-58.78;279.26;-10.7;1.52;8.0;1003.12;62.416;44.567577;-123.2747;48.0;NaN;;42.91;6.068;182.6;12 / 21;391519;2018-03-07 17:37:47:976
-0.9667;1.7611;10.2891;-0.2469;1.7677;9.6429;-0.1387;-0.0793;0.3191;0.0201;-0.0128;0.0115;462.0;132.66;9.68;-58.36;279.03;-10.38;1.47;8.0;1003.15;62.416;44.567577;-123.2747;48.06;NaN;;43.42;6.068;182.7;12 / 21;392022;2018-03-07 17:37:48:479
-0.4475;1.7204;10.5045;-0.2241;1.7739;9.6423;0.042;-0.0874;-0.5651;-0.0148;0.0177;0.0029;461.0;133.39;9.38;-58.81;278.73;-10.59;1.25;8.0;1003.13;62.416;44.567577;-123.2747;48.06;NaN;;43.42;6.068;182.7;12 / 21;392519;2018-03-07 17:37:48:976
-0.0359;1.4548;8.9587;-0.2457;1.7781;9.641;-0.0368;0.0063;0.6343;0.0148;-0.0114;7.0E-4;461.0;132.8;9.05;-58.56;278.72;-10.45;1.46;8.0;1003.09;62.416;44.567577;-123.2747;47.91;NaN;;43.49;6.068;181.8;12 / 21;393020;2018-03-07 17:37:49:477
-0.6461;1.608;9.9182;-0.2021;1.7931;9.6392;-0.3932;-0.1927;0.2678;0.0074;0.0014;-0.0015;462.0;132.54;9.53;-58.65;279.14;-10.5;1.36;8.0;1003.1;62.416;44.567577;-123.2747;47.91;NaN;;43.49;6.068;181.8;12 / 21;393519;2018-03-07 17:37:49:976
-0.3422;1.2371;9.6766;-0.1546;1.7078;9.6556;-0.122;-0.3354;0.5038;-0.0174;0.0079;-0.0036;461.0;132.31;9.77;-58.49;278.88;-10.2;0.9;8.0;1003.11;62.416;44.567577;-123.2747;48.33;NaN;;43.45;6.068;182.1;12 / 21;394019;2018-03-07 17:37:50:476
-0.1962;1.261;9.6885;-0.1686;1.6666;9.6625;-0.1244;-0.3339;-0.0491;-0.0017;-0.0067;0.0029;458.0;132.6;9.57;-58.14;278.69;-9.84;1.01;8.0;1003.09;62.416;44.567577;-123.2747;48.33;NaN;;43.45;6.068;182.1;12 / 21;394520;2018-03-07 17:37:50:977
-0.7944;1.8305;10.2628;-0.2346;1.5862;9.6747;-0.3854;-0.0307;0.5351;0.0221;-0.0087;-0.0017;452.0;133.0;9.42;-57.52;278.13;-9.31;1.39;8.0;1003.1;62.416;44.567577;-123.2747;48.44;NaN;;42.3;6.068;182.2;12 / 21;395020;2018-03-07 17:37:51:477
0.28;1.7731;8.3821;-0.0261;1.6786;9.6619;0.0728;0.0753;-1.1882;-0.0376;-0.0609;0.0156;454.0;131.06;9.68;-57.94;278.3;-10.03;0.53;8.0;1003.08;62.416;44.567577;-123.2747;48.44;NaN;;42.3;6.068;182.2;12 / 21;395520;2018-03-07 17:37:51:977
-0.0239;1.7755;10.3992;-0.1367;1.4843;9.6927;0.4148;0.1818;0.3542;0.0052;0.0519;-0.0123;451.0;131.45;10.91;-59.07;278.46;-8.53;0.03;8.0;1003.06;62.416;44.567577;-123.2747;48.23;NaN;;40.93;6.068;182.1;12 / 21;396019;2018-03-07 17:37:52:476
-0.6126;2.6441;9.5617;-0.2945;1.7299;9.6484;0.0078;0.4185;-0.0921;0.0272;-0.0157;0.0044;453.0;132.33;9.37;-58.17;278.48;-9.76;1.79;8.0;1003.06;62.416;44.567577;-123.2747;48.23;NaN;;40.93;6.068;182.1;12 / 21;396521;2018-03-07 17:37:52:978
-0.5432;2.2923;9.6646;-0.2481;1.8185;9.6334;-0.0871;0.2813;-0.107;0.0036;-0.0059;0.0042;456.0;132.79;8.63;-58.06;278.75;-10.69;1.48;8.0;1003.05;62.416;44.567577;-123.2747;48.32;NaN;;40.68;6.068;182.2;12 / 21;397020;2018-03-07 17:37:53:477
0.0431;2.132;9.4971;-0.2096;1.8612;9.6261;-0.1535;0.2412;-0.3841;-0.0025;-0.0214;0.0064;451.0;132.08;9.32;-57.54;278.9;-10.94;1.37;8.0;1003.03;62.416;44.567577;-123.2747;48.32;NaN;;40.68;6.068;182.2;12 / 21;397522;2018-03-07 17:37:53:979
-0.3183;1.8736;10.1121;-0.2278;1.8855;9.621;-0.0754;0.1245;0.006;0.0129;0.0139;-0.0019;441.0;133.18;8.65;-57.51;278.89;-11.09;1.36;8.0;1003.02;62.416;44.567577;-123.2747;48.69;NaN;;42.3;6.068;182.4;12 / 21;398020;2018-03-07 17:37:54:477
-0.1579;1.6104;9.7627;-0.262;1.9435;9.6086;0.0399;0.1605;0.1697;0.0019;0.0078;-5.0E-4;408.0;133.2;9.34;-57.16;278.95;-11.34;1.5;8.0;1003.02;62.416;44.567577;-123.2747;48.69;NaN;;42.3;6.068;182.4;12 / 21;398520;2018-03-07 17:37:54:977
-0.5384;2.278;9.5545;-0.3209;1.9755;9.6002;-0.1259;0.1241;0.2784;0.0111;0.0114;-0.0023;373.0;133.36;9.7;-57.91;279.69;-11.62;1.91;8.0;1002.99;62.416;44.567577;-123.2747;49.26;NaN;;43.81;6.068;181.6;12 / 21;399021;2018-03-07 17:37:55:478
-0.6987;2.4718;9.8177;-0.3751;2.0131;9.5905;-0.1922;0.1903;0.3119;0.0156;0.0016;-0.0019;377.0;133.79;8.8;-57.4;279.26;-11.74;2.25;8.0;1002.97;62.416;44.567577;-123.2747;49.26;NaN;;43.81;6.068;181.6;12 / 21;399523;2018-03-07 17:37:55:980
-0.3948;2.0411;10.1575;-0.3511;2.0786;9.5774;-0.0325;0.0541;0.4155;-0.0085;-0.0163;0.0036;399.0;133.06;8.56;-57.76;279.6;-12.24;2.1;8.0;1002.96;62.416;44.567577;-123.2747;49.41;NaN;;43.99;6.068;181.5;12 / 21;400020;2018-03-07 17:37:56:477
0.3685;2.3737;8.2481;-0.2399;2.1359;9.5682;-0.0809;-0.0587;0.8601;0.0602;-0.0326;0.004;430.0;132.82;8.73;-58.08;279.48;-12.18;1.79;8.0;1002.94;62.416;44.567577;-123.2747;49.41;NaN;;43.99;6.068;181.5;12 / 21;400520;2018-03-07 17:37:56:977
-0.3972;2.1344;9.5115;-0.2926;2.0567;9.5841;-0.118;0.0924;-0.285;0.0555;0.0051;-0.0044;440.0;132.92;9.87;-57.78;279.86;-12.11;1.75;8.0;1002.91;62.416;44.567577;-123.2747;49.81;NaN;;44.42;6.068;182.5;12 / 21;401021;2018-03-07 17:37:57:478
-0.4044;2.1057;9.5617;-0.3496;2.0108;9.5919;-0.3558;-0.15;-0.0195;0.0111;0.0179;0.0056;451.0;133.47;8.93;-57.25;279.27;-11.79;1.96;8.0;1002.87;62.416;44.567577;-123.2747;49.81;NaN;;44.42;6.068;182.5;12 / 21;401520;2018-03-07 17:37:57:977
-0.4331;1.7611;9.6574;-0.4019;1.9827;9.5957;-0.1736;-0.2667;0.0174;0.0058;0.0051;0.0099;454.0;133.82;9.2;-57.0;279.26;-11.72;2.26;8.0;1002.88;62.416;44.567577;-123.2747;49.71;NaN;;44.39;6.068;182.6;12 / 21;402020;2018-03-07 17:37:58:477
-0.1747;1.5242;9.143;-0.3764;1.9109;9.6113;0.1083;-0.529;-0.418;-0.0119;-0.0106;0.0019;455.0;132.99;9.22;-57.35;279.18;-11.38;2.27;8.0;1002.85;62.416;44.567577;-123.2747;49.71;NaN;;44.39;6.068;182.6;12 / 21;402521;2018-03-07 17:37:58:978
0.1029;0.6867;9.131;-0.3194;1.8086;9.6331;0.1157;-0.6962;-0.0401;-0.0066;-0.0181;0.0025;453.0;133.33;9.04;-58.2;278.83;-10.63;1.9;8.0;1002.84;62.416;44.567577;-123.2747;49.93;NaN;;43.85;6.068;182.0;12 / 21;403020;2018-03-07 17:37:59:477
-0.3183;2.1152;9.3727;-0.2023;1.7838;9.6409;-0.2508;0.2308;0.5716;0.0292;-0.0269;0.0048;452.0;132.09;8.98;-57.4;278.53;-10.25;1.43;8.0;1002.81;62.416;44.567577;-123.2747;49.93;NaN;;43.85;6.068;182.0;12 / 21;403520;2018-03-07 17:37:59:977
0.0694;2.0961;8.4132;-0.0623;1.6988;9.6582;0.3574;0.5077;-1.3702;-0.0575;0.0196;-0.0044;458.0;131.54;9.24;-56.01;278.09;-9.98;0.37;8.0;1002.79;62.416;44.567577;-123.2747;50.08;NaN;;42.01;6.068;181.9;12 / 21;404020;2018-03-07 17:38:00:477
-0.4618;2.187;11.2032;-0.4021;1.6658;9.6558;-0.5804;0.454;1.6246;0.0486;0.1031;-0.026;452.0;132.48;10.03;-57.49;278.71;-9.61;1.57;8.0;1002.77;62.416;44.567577;-123.2747;50.08;NaN;;42.01;6.068;181.9;12 / 21;404521;2018-03-07 17:38:00:978
-0.5671;1.998;9.7053;-0.4364;1.9281;9.6053;-0.2479;0.2013;0.1265;0.0109;-0.0338;0.0117;442.0;135.64;8.21;-54.64;279.25;-11.33;2.86;8.0;1002.76;62.416;44.567577;-123.2747;50.6;NaN;;41.87;6.068;182.1;12 / 21;405020;2018-03-07 17:38:01:477
-0.5838;2.2014;9.5833;-0.3597;1.9456;9.605;-0.2791;0.0167;0.1933;0.0127;-0.0322;0.0235;447.0;135.28;8.06;-53.29;278.31;-11.39;2.33;8.0;1002.74;62.416;44.567577;-123.2747;50.6;NaN;;41.87;6.068;182.1;12 / 21;405520;2018-03-07 17:38:01:977
-0.189;1.8185;10.1169;-0.23;1.8977;9.6185;-0.0879;-0.0547;0.0995;-0.0294;-0.0157;0.0023;446.0;132.69;9.06;-56.41;278.76;-11.16;1.37;8.0;1002.72;62.416;44.567577;-123.2747;50.7;NaN;;41.83;6.068;181.5;12 / 21;406019;2018-03-07 17:38:02:476
-0.335;1.584;9.7507;-0.1857;1.85;9.6288;0.0649;-0.3105;0.1593;-0.0231;0.0088;-0.0068;448.0;132.53;9.47;-57.29;278.65;-10.87;1.1;8.0;1002.73;62.416;44.567577;-123.2747;50.7;NaN;;41.83;6.068;181.5;12 / 21;406520;2018-03-07 17:38:02:977
-0.2919;1.2754;9.588;-0.2058;1.7132;9.6537;-0.0285;-0.29;-0.0907;-0.0158;-0.0063;-0.0054;455.0;132.84;10.01;-57.74;278.83;-10.06;1.22;8.0;1002.68;62.416;44.567577;-123.2747;50.94;NaN;;42.91;6.068;181.7;12 / 21;407020;2018-03-07 17:38:03:477
-0.2608;1.5434;10.3872;-0.1872;1.6038;9.6728;0.1965;-0.1737;-0.1801;-0.0241;-0.0128;-0.0093;423.0;132.89;9.67;-58.99;278.71;-9.62;1.22;8.0;1002.68;62.416;44.567577;-123.2747;50.94;NaN;;42.91;6.068;181.7;12 / 21;407520;2018-03-07 17:38:03:977
0.3446;1.7444;8.7601;-0.0964;1.5375;9.6849;0.1558;0.271;-0.8147;-0.0406;-0.0146;-0.0097;260.0;132.15;10.71;-58.67;278.88;-9.15;0.72;8.0;1002.67;62.416;44.567577;-123.2747;51.07;NaN;;42.19;6.068;182.1;12 / 21;408019;2018-03-07 17:38:04:476
0.1268;1.3328;9.3488;-0.1432;1.4729;9.6943;0.096;-0.0653;-0.1445;-0.0113;0.0073;-0.0144;189.0;132.9;10.96;-58.54;278.61;-8.65;0.79;8.0;1002.68;62.416;44.567577;-123.2747;51.07;NaN;;42.19;6.068;182.1;12 / 21;408523;2018-03-07 17:38:04:980
-0.1986;0.9547;9.8201;-0.1666;1.3601;9.7104;-0.159;-0.0792;-0.2565;-0.0115;0.0098;-0.0087;302.0;133.71;11.48;-60.78;278.42;-7.97;0.98;8.0;1002.7;62.416;44.567577;-123.2747;51.35;NaN;;42.73;6.068;181.8;12 / 21;409020;2018-03-07 17:38:05:477
-0.5025;1.1653;9.9637;-0.3071;1.3128;9.7135;-0.1738;-0.0568;0.3457;1.0E-4;0.0283;0.0078;401.0;133.91;10.39;-59.78;277.95;-7.77;1.47;8.0;1002.72;62.416;44.567577;-123.2747;51.35;NaN;;42.73;6.068;181.8;12 / 21;409519;2018-03-07 17:38:05:976
-0.7872;0.993;9.6766;-0.3368;1.2891;9.7157;-0.5115;-0.0451;0.3075;-0.0199;-0.0118;0.0272;450.0;133.65;11.47;-58.82;278.47;-7.77;1.96;8.0;1002.72;62.416;44.567577;-123.2747;50.37;NaN;;40.9;6.068;183.7;12 / 21;410021;2018-03-07 17:38:06:478
-0.9021;1.5075;9.6144;-0.3167;1.2644;9.7196;-0.599;0.2755;0.3908;-0.0025;0.0018;0.0178;462.0;133.63;11.44;-59.64;278.27;-7.37;1.91;8.0;1002.75;62.416;44.567577;-123.2747;50.37;NaN;;40.9;6.068;183.7;12 / 21;410521;2018-03-07 17:38:06:978
-0.2943;1.3472;9.5856;-0.2613;1.3034;9.7161;-0.1105;0.1843;-0.0757;-0.0154;0.0047;0.0239;465.0;132.39;11.82;-58.44;278.78;-7.71;1.54;8.0;1002.77;62.416;44.567577;-123.2747;50.03;NaN;;41.08;6.068;182.4;12 / 21;411020;2018-03-07 17:38:07:477
-0.6413;1.5147;10.1886;-0.3604;1.3602;9.7052;-0.3497;0.2907;0.5143;0.0229;0.0023;0.0148;465.0;131.95;11.0;-58.65;278.55;-7.8;2.02;8.0;1002.79;62.416;44.567577;-123.2747;50.03;NaN;;41.08;6.068;182.4;12 / 21;411520;2018-03-07 17:38:07:977
-0.3326;1.9023;9.9709;-0.3059;1.518;9.6836;0.13;0.2482;-0.225;0.0227;-0.0236;0.0023;462.0;132.83;10.4;-58.01;278.46;-8.9;1.81;8.0;1002.8;62.416;44.567577;-123.2747;49.96;NaN;;41.72;6.068;180.8;12 / 21;412020;2018-03-07 17:38:08:477
0.012;1.6558;9.3535;-0.0382;1.6307;9.67;0.2674;0.0887;-0.6771;-0.0139;-0.0572;0.005;464.0;131.82;10.79;-57.55;279.03;-9.5;1.01;8.0;1002.8;62.416;44.567577;-123.2747;49.96;NaN;;41.72;6.068;180.8;12 / 21;412520;2018-03-07 17:38:08:977
0.3039;1.9406;9.7507;-0.059;1.5053;9.6903;0.3685;0.0251;-0.2008;-0.0078;0.0454;-0.0231;468.0;131.55;10.79;-58.66;278.66;-8.83;0.35;8.0;1002.78;62.416;44.567577;-123.2747;49.71;NaN;;41.69;6.068;180.7;12 / 21;413020;2018-03-07 17:38:09:477
-0.2632;1.9932;9.5928;-0.1364;1.6268;9.6698;0.0482;0.2737;-0.2777;0.0066;-0.0112;-0.0105;466.0;131.71;10.18;-58.58;278.55;-9.31;0.81;8.0;1002.79;62.416;44.567577;-123.2747;49.71;NaN;;41.69;6.068;180.7;12 / 21;413520;2018-03-07 17:38:09:977
0.1268;1.986;9.6311;-0.1148;1.6096;9.673;0.2571;0.0221;-0.0714;0.0017;0.0137;-0.0121;466.0;131.67;9.92;-57.52;278.51;-9.45;0.68;8.0;1002.79;62.416;44.567577;-123.2747;49.93;NaN;;41.98;6.068;181.6;12 / 21;414020;2018-03-07 17:38:10:477
-0.9452;1.3831;9.0736;-0.1294;1.6725;9.6621;-0.3364;0.0155;1.6717;0.0404;-0.0635;-0.0019;466.0;132.27;10.49;-58.62;278.74;-9.64;1.01;8.0;1002.81;62.416;44.567577;-123.2747;49.93;NaN;;41.98;6.068;181.6;12 / 21;414520;2018-03-07 17:38:10:977
-0.3446;2.6345;9.2937;-0.1173;1.6356;9.6686;-0.034;0.0612;-0.1803;0.0477;0.0208;-0.0099;466.0;132.61;10.47;-58.82;278.36;-9.19;0.51;8.0;1002.81;62.416;44.567577;-123.2747;50.11;NaN;;42.62;6.068;182.2;12 / 21;415020;2018-03-07 17:38:11:477
-0.146;1.4429;10.081;-0.2181;1.6394;9.6662;0.1083;-0.0014;0.1243;0.0127;0.0016;-0.0121;463.0;132.85;10.04;-58.22;278.62;-9.59;1.15;8.0;1002.82;62.416;44.567577;-123.2747;50.11;NaN;;42.62;6.068;182.2;12 / 21;415520;2018-03-07 17:38:11:977
-0.0598;1.9358;9.4899;-0.2109;1.7191;9.6525;0.0148;0.0848;-0.4335;-0.0017;-0.0112;0.006;463.0;133.38;10.49;-59.26;278.97;-10.16;1.29;8.0;1002.82;62.416;44.567577;-123.2747;50.09;NaN;;43.16;6.068;183.0;12 / 21;416020;2018-03-07 17:38:12:477
-0.1005;1.2514;9.5186;-0.1838;1.7407;9.6492;-0.0386;-0.2005;0.0239;-0.0052;-0.0034;0.004;464.0;133.03;10.01;-58.87;278.98;-10.32;1.05;8.0;1002.83;62.416;44.567577;-123.2747;50.09;NaN;;43.16;6.068;183.0;12 / 21;416521;2018-03-07 17:38:12:978
-0.6987;1.7372;9.5593;-0.1883;1.7571;9.6461;-0.4234;-0.1229;0.029;0.0011;-0.0079;0.0154;464.0;133.04;9.48;-57.89;278.5;-10.32;1.12;8.0;1002.83;62.416;44.567577;-123.2747;50.24;NaN;;43.34;6.068;183.1;12 / 21;417020;2018-03-07 17:38:13:477
-0.2752;1.675;9.588;-0.171;1.7188;9.6533;-0.0409;-0.0777;-0.1306;-0.0056;-0.0043;0.018;464.0;132.64;10.46;-57.79;278.82;-10.21;0.93;8.0;1002.83;62.416;44.567577;-123.2747;50.24;NaN;;43.34;6.068;183.1;12 / 21;417522;2018-03-07 17:38:13:979
-0.1316;1.8042;9.9996;-0.1857;1.7369;9.6498;0.1182;-0.1565;-0.2512;-0.0062;-0.011;0.0125;463.0;133.15;8.95;-58.54;278.55;-10.22;1.18;8.0;1002.81;62.416;44.567577;-123.2747;50.62;NaN;;43.2;6.068;182.7;12 / 21;418020;2018-03-07 17:38:14:477
-0.0957;0.9978;9.4493;-0.1578;1.6705;9.662;0.0037;-0.2923;0.1201;-0.0087;0.0069;0.0046;461.0;132.08;10.59;-57.68;279.21;-9.97;0.93;8.0;1002.81;62.416;44.567577;-123.2747;50.62;NaN;;43.2;6.068;182.7;12 / 21;418522;2018-03-07 17:38:14:979
-0.3039;1.2682;9.7077;-0.2633;1.5831;9.6744;-0.035;-0.3424;0.2747;0.0152;0.0261;-0.0029;460.0;132.54;10.41;-57.72;278.53;-9.25;1.42;8.0;1002.79;62.416;44.567577;-123.2747;50.78;NaN;;42.77;6.068;181.6;12 / 21;419020;2018-03-07 17:38:15:477
-0.5791;1.5769;10.3681;-0.3125;1.5732;9.6746;-0.2483;-0.2346;0.28;0.0032;8.0E-4;0.0034;464.0;133.18;10.11;-57.71;278.63;-9.28;1.83;8.0;1002.79;62.416;44.567577;-123.2747;50.78;NaN;;42.77;6.068;181.6;12 / 21;419520;2018-03-07 17:38:15:977
0.2465;1.462;9.4277;-0.273;1.5837;9.6741;0.2747;-0.0175;-0.2069;-0.0127;-0.0287;0.0076;464.0;132.77;9.66;-58.13;278.59;-9.29;1.62;8.0;1002.79;62.416;44.567577;-123.2747;51.25;NaN;;41.47;6.068;181.9;12 / 21;420020;2018-03-07 17:38:16:477
1.0816;1.4907;7.2048;-0.1825;1.567;9.6789;0.4045;-0.016;-0.6576;-0.0496;-0.0356;0.0097;464.0;132.5;9.45;-58.28;278.39;-9.73;1.46;8.0;1002.79;62.416;44.567577;-123.2747;51.25;NaN;;41.47;6.068;181.9;12 / 21;420520;2018-03-07 17:38:16:977
0.1053;1.9238;10.0211;-0.1926;1.5631;9.6794;-0.0783;0.1535;0.2512;-0.0329;-0.0112;-0.0101;453.0;132.44;9.52;-58.67;278.55;-9.14;1.13;8.0;1002.76;62.416;44.567577;-123.2747;51.34;NaN;;40.07;6.068;181.5;12 / 21;421020;2018-03-07 17:38:17:477
-0.0574;1.4333;9.9182;-0.0406;1.4673;9.6962;0.0328;-0.006;0.6868;0.1082;-0.0267;-0.0019;461.0;132.57;9.92;-58.23;278.02;-8.46;0.65;8.0;1002.78;62.416;44.567577;-123.2747;51.34;NaN;;40.07;6.068;181.5;12 / 21;421520;2018-03-07 17:38:17:977
0.1268;1.5673;9.6718;-0.0061;1.5491;9.6835;0.0935;0.032;-0.0465;-0.0174;0.0173;-0.0133;468.0;131.51;9.47;-58.75;277.86;-9.16;-0.1;8.0;1002.76;62.416;44.567577;-123.2747;50.93;NaN;;39.6;6.068;182.2;12 / 21;422019;2018-03-07 17:38:18:476
